,id,price,link,first_price,title,area,rooms,address,vermietet,offerer_address,offerer_name,phone_number,commission,die Wohnung,wohnlage,Hausgeld,Baujahr,energieträger,effizienzklasse,bezug,lage,details,scraped_at,active
233,28qce52,415000,https://www.immowelt.de/expose/28qce52,415000,"Projekt "" Löbtauer Flair "" # 2","83,90",3,01159 Dresden - Löbtau,False,"Sonnenleite 4,  01768 Glashütte ", MP-Immobilien-Sachsen ,01522/3403505,provisionsfrei,"Die WohnungWohnungslage1. GeschossBezug2022Gäste-WC Balkon, Garten, Wintergarten barrierefrei Zustand: Erstbezug Weitere Räume: Kelleranteil WohnanlagePersonenaufzug ",1. Geschoss,,,,,2022,"LageLöbtau gehört zu einem der angesagten Stadtteile von Dresden ... mit seiner perfekten Anbindung zum Zentrum sowie sämtlichen Einkaufszentren, Ärzten, Kitas und Schulen ist Löbtau ein beliebter Einzugsort geworden ... kleine grüne Oasen im Bezirk sorgen auch für Treffs junger Familien mit Kindern ...immowelt Lage-Check:infoTäglicher BedarfGutangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","Objektbeschreibung"" Eigentumswohnung #2 mit Löbtauer Flair ""  ... zum Verkauf steht eine 3 Raumwohnung im 1 OG mit ca 83,90 m² in gehobener Ausstattung ...  zur Wohnung gehört ein Balkon sowie ein Wintergarten, 1 Bad mit Wanne, sowie ein Bad mit Dusche runden dieses Angebot ab ...  auch im großzügigen Wohn- und Essbereich fehlt es an... Mehr anzeigen Weitere InformationenSonstigesKFW 40 Standardin Kooperation mit : TerraReal Deutschland OHGStichworteAnzahl der Badezimmer: 2, Anzahl Balkone: 1",True,
234,28ece52,331500,https://www.immowelt.de/expose/28ece52,331500,"Projekt "" Micktener Flair "" # 1","72,84",2,01139 Dresden - Mickten,False,"Sonnenleite 4,  01768 Glashütte ", MP-Immobilien-Sachsen ,01522/3403505,provisionsfrei,Die WohnungWohnungslageErdgeschossBezug2022Balkon barrierefrei Zustand: Erstbezug WohnanlagePersonenaufzug ,Erdgeschoss,,,,,2022,"LageDresden Mickten bietet alles was man braucht ... Einkaufsmöglichkeiten, Elberadweg, Freizeitaktivitäten, Kino, Ärzte, Schulen und Kitas ... alles ist "" Fußläufig "" gut erreichbar ...immowelt Lage-Check:infoTäglicher BedarfGutangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","Objektbeschreibung"" Eigentumswohnung #1 mit Micktener Flair ""  ... zum Verkauf eine 2 Raum - im Erdeschoß mit ca. 72,84 m² in gehobener Ausstattung ...  zur Wohnung gehören 1 Terrasse, 1 Bad mit Dusche und Wanne ...  auch im großzügigen Wohn- und Essbereich fehlt es an nichts ... eine ausführliche Beschreibung des Neubauprojektes... Mehr anzeigen Weitere InformationenSonstigesin Kooperation mit:TerraReal Deutschland OHGStichworteAnzahl Balkone: 1",True,
235,2785x5u,185000,https://www.immowelt.de/expose/2785x5u,185000,Dresden-Neustadt: 2-Zi.-Wohnung in bester Lage,"67,88",2,01099 Dresden,True,"Bautzner Str. 4,  01099 Dresden ", G.I.D. Gurland Immobilien Dresden ,0351 8105898,"3,57 ","Die WohnungDerzeitige NutzungvermietetBad mit Wanne Balkon, Terrasse Böden: Laminat, Parkett Fenster: Kunststofffenster Zustand: gepflegt Weitere Räume: Kelleranteil WohnanlageBaujahr: 1997 1 Stellplatz: Duplex ",,,1997,Gas,C,,"LageDie Wohnung befindet sich in bevorzugter Wohnlage der Landeshauptstadt Dresden, im Stadtteil Neustadt an einer Nebenstraße mit Blick ins Grüne.Die Umgebung prägen überwiegend gepflegte Mehrfamilienhäuser verschiedener Baujahre und ein Park. Bequem zu Fuß erreichbar sind Kindergarten, Schule, Ärzte, diverse Geschäfte... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfGutangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungDie Wohnung befindet sich in einem modernen, freistehenden Mehrfamilienhaus im II. Obergeschoss, welches hier bereits das Dachgeschoss darstellt. Das Haus hat seinen eigenen Stil, daher hat die Wohnung einen individuellen Schnitt und teilweise schräge Wände. Die Fußböden in der Küche, Flur und Bad wurden mit Fliesen belegt... Mehr anzeigen AusstattungWohnzimmer, Schlafzimmer, Bad (Wanne, WC, WM), Küche, Flur, Balkon, DachterrassePreisinformation1 Duplex-StellplatzWeitere InformationenAllgemeinesDas Angebot ist freibleibend und basiert auf Informationen, die der Eigentümer erteilt hat. Eine Haftung für deren Richtigkeit und Vollständigkeit kann deshalb nicht übernommen werden. Eine Zwischenvergabe bleibt vorbehalten. Bei Abschluss eines Kaufvertrages wird eine Provision von 3,57 % des tatsächlichen... Mehr anzeigen ",True,
236,27lzv5u,621170,https://www.immowelt.de/expose/27lzv5u,621170,Moderne & familienfreundliche 4-Raum-Wohnung am Großen Garten,"112,94",4,01069 Dresden,False,"­Altmarkt 10 c,  01067 Dresden ", ­­­­­pohl. projects gmbh ,+49(0)351/89329416,provisionsfrei,"Die WohnungWohnungslage2. GeschossBezug2024Bad mit Fenster und Wanne Balkon, Loggia barrierefrei, als Ferienimmobilie geeignet Böden: Fliesenboden, Parkett Fenster: Holzfenster kontrollierte Be- und Entlüftungsanlage Weitere Räume: Kelleranteil, Abstellraum WohnanlageBaujahr: 2023 Zustand: Neubau, projektiert Personenaufzug 1 Stellplatz: Außen-Stellplatz, Tiefgarage ",2. Geschoss,,2023,Fernwärme,,2024,"LageIm Dresdner Süden befindet sich der Stadtteil Südvorstadt. Ausgezeichnet durch seine gute innerstädtische, aber auch grüne Lage, ist eine lückenlose, hochwertige Nahversorgung gegeben. Zahlreiche Gründerzeitbauten prägen das Gebiet und die unmittelbare Nähe zum Grünen Herzen Dresdens - dem Großen Garten – sowie der... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfGutangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungIn einzigartiger zentraler Lage entsteht auf einer Grundstücksfläche von circa 650 m² ein zeitgemäßes, geradliniges Gebäude mit 9 Geschossen, in einer innovativen und modernen Bauweise. Der stilvolle Neubau „City View S_26“ besticht mit einer offenen Architektur, welche durch großzügige und teilweise transparente Fassaden... Mehr anzeigen AusstattungMit den Aufzug kann jede einzelne Ebene des Gebäudes erreicht werden. Alle Räume werden mit Fußbodenheizung und hochwertigem Parkettfußboden ausgestattet und werden schwellenlos ausgeführt.  Die Fenster zur Straße erhalten eine Lärmschutzverglasung.In den Bädern ist eine hochwertige Ausstattung mit zusätzlicher... Mehr anzeigen Weitere InformationenBesichtigungstermineWir bieten Ihnen eine PROVISIONSFREIE Immobilie direkt vom Bauträger! Gefällt Ihnen das Angebot und Ihr Interesse ist geweckt, so freuen wir uns über eine Kontaktaufnahme per Mail bzw. unter der angegebenen Rufnummer. Wir informieren Sie gerne über das gesamte Vorhaben, z.B. über die unterschiedlichen... Mehr anzeigen ",True,
237,27k3s5u,82000,https://www.immowelt.de/expose/27k3s5u,82000,"Etagenwohnung in 01277 Dresden, Heinrich-Schütz-Str.",35,1,01277 Dresden,False,"Siemensstrasse 6,  40885 Ratingen ", Argetra GmbH ,02102 / 711711,"Bitte beachte, das Angebot kann bei Vertragsabschluss die Zahlung einer Provision beinhalten, Weitere Informationen erhältst Du vom Anbieter,",Die WohnungWohnungslage3. GeschossWeitere Räume: Kelleranteil WohnanlageBaujahr: 1895 ,3. Geschoss,,1895,,,,"Lageimmowelt Lage-Check:infoTäglicher BedarfOkayangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungEigentumswohnung, Baujahr: ca. 1895, letzte Modernisierung: 1995, Aufteilungsplan: 6, Miteigentumsanteil: 8.67%, 3. Etage, Wohnfläche: 35m², Zimmer: 1, Küche, Bad, Keller, keine InnenbesichtigungWeitere InformationenSonstigesDie Versteigerung findet am zuständigen Amtsgericht statt. Der ausgewiesene Kaufpreis ist der Verkehrswert. Dieser wurde vom Gericht aufgrund eines vom amtlich bestellten Sachverständigen erstellten Gutachtens festgesetzt.Ein Zuschlag ist gegebenenfalls schon ab 50% (bei Zweitterminen auch darunter) des... Mehr anzeigen ",True,
238,27tqk5u,536170,https://www.immowelt.de/expose/27tqk5u,536170,www.r-o.de +++ Exklusive Maisonette-Eigentumswohnung in sanierter Altbauvilla,"98,46",4,01326 Dresden,True,"Tiergartenstraße 46,  01219 Dresden ", RICHERT & OERTEL IMMOBILIEN GMBH ,0351/433120,"3,57 ",Die WohnungWohnungslageDachgeschossBezugnach AbspracheDerzeitige NutzungvermietetGäste-WC Zustand: gepflegt Weitere Räume: Kelleranteil WohnanlageBaujahr: 1900 Zustand: Altbau (bis 1945) 1 Stellplatz ,Dachgeschoss,,1900,,E,nach Absprache,"Lage- das Objekt befindet sich an den östlichen Elbhängen in schöner ruhiger Lage von Dresden-Loschwitz- der rechtselbische Stadtteil gilt als bevorzugte Wohngegend Dresdens- infrastrukturell ist der Stadtteil sehr günstig an das Stadtzentrum und das Umland angebunden- der nahe gelegene Körnerplatz ist ein bedeutender... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfWenigangle_rightNahverkehrOkayangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","Objektbeschreibung- zum Verkauf steht eine exklusive 4-Zimmer-Maisonette Dachgeschosswohnung in einer sanierten Jugendstilvilla- zum Teil mit edlem Parkett ausgestattet- ca. 98,46 m² Wohnfläche zzgl. ca. 12,67 m² Keller- großzügiger Wohn- und Essbereich mit Küchenzeile- schöner Blick auf die sanierten Villen im Carré und den... Mehr anzeigen Preisinformation1 StellplatzWeitere InformationenSonstigesBei Abschluss eines notariellen Kaufvertrages hat der Käufer, sofern er im Rahmen einer gewerblichen Tätigkeit handelt, uns ein Honorar in Höhe von 6,96 % des Kaufpreises inkl. Mehrwertsteuer zu zahlen. Handelt der Käufer als Verbraucher gilt der Honorarsatz in Höhe von 3,57 % des Kaufpreises inkl... Mehr anzeigen ",True,
239,27qqk5u,468920,https://www.immowelt.de/expose/27qqk5u,468920,www.r-o.de +++ Eigentumswohnung in sanierter Jugendstilvilla,"85,94",3,01326 Dresden,True,"Tiergartenstraße 46,  01219 Dresden ", RICHERT & OERTEL IMMOBILIEN GMBH ,0351/433120,"3,57 ",Die WohnungBezugnach AbspracheDerzeitige NutzungvermietetBalkon Zustand: gepflegt Weitere Räume: Kelleranteil WohnanlageBaujahr: 1900 Zustand: Altbau (bis 1945) 1 Stellplatz ,,,1900,,E,nach Absprache,"Lage- das Objekt befindet sich an den östlichen Elbhängen in schöner ruhiger Lage von Dresden-Loschwitz- der rechtselbische Stadtteil gilt als bevorzugte Wohngegend Dresdens- infrastrukturell ist der Stadtteil sehr günstig an das Stadtzentrum und das Umland angebunden- der nahe gelegene Körnerplatz ist ein bedeutender... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfWenigangle_rightNahverkehrOkayangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","Objektbeschreibung- zum Verkauf steht eine zauberhafte 3-Zimmer-Wohnung in einer sanierten Jugendstilvilla- zum Teil mit edlem Parkett ausgestattet- ca. 85,94 m² Wohnfläche zzgl. ca. 13,02 m² Keller- separate Küche mit Fenster- von den Wohnräumen hat man einen schönen Blick auf die sanierten Villen im Carré und den großzügigen... Mehr anzeigen Preisinformation1 StellplatzWeitere InformationenSonstigesBei Abschluss eines notariellen Kaufvertrages hat der Käufer, sofern er im Rahmen einer gewerblichen Tätigkeit handelt, uns ein Honorar in Höhe von 6,96 % des Kaufpreises inkl. Mehrwertsteuer zu zahlen. Handelt der Käufer als Verbraucher gilt der Honorarsatz in Höhe von 3,57 % des Kaufpreises inkl... Mehr anzeigen ",True,
240,27q4k5u,89900,https://www.immowelt.de/expose/27q4k5u,89900,Solide Gelegenheit: 2-Zi.-ETW in naturnaher Lage von Dresden-Weissig,39,2,01328 Dresden,False,"Am Postbahnhof 17,  10243 Berlin ", McMakler GmbH ,0800 500 80 02,"Die Courtage i,H,v, ",Die WohnungWohnungslage3. GeschossBezugnach AbspracheBad mit Wanne Einbauküche Zustand: gepflegt Weitere Räume: Kelleranteil WohnanlageBaujahr: 1994 ,3. Geschoss,,1994,Gas,C,nach Absprache,"LageDie Wohnung liegt gut angebunden Dresdener Stadtteil Weissig. Das Objekt liegt in einer ruhigen Wohngegend, die eine hohe Wohn- und Erholungsqualität verspricht. Die Lage stellt eine willkommene Abwechslung zum hektischen Stadtleben dar, ohne auf die attraktiven sowie urbanen Vorzüge von Dresden verzichten zu... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfOkayangle_rightNahverkehrGutangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungObjektnr: 1048375 Die hier angebotene Etagenwohnung liegt idyllisch und naturnah in Dresden. Das Objekt befindet sich im 3. Obergeschoss eines 3-stöckigen Mehrfamilienhauses aus dem Baujahr 1994 und ist in einem gepflegten Zustand, der gute Bedingungen für die weitere Vermietung bietet. Die vermietete Immobilie... Mehr anzeigen Ausstattung+ Gut angebundene und gefragte Wohnlage + Naturnahe Lage+ Vermietet - JNKM: ca. 3.900 €+ Mtl. Hausgeld: ca. 243 €, rund 118 € umlagefähig+ Rücklagen der Wohnung: ca. 5.172 € vom 31.12.21+ Garagenstellplatz (Vierfachparker)+ Einbauküche+ Hausreinigung und WinterdienstPreisinformationIst-Mieteinnahmen pro Jahr: 3.900,00 EURWeitere InformationenSonstigesVereinbaren Sie noch heute einen Besichtigungstermin!_____________________________________________________Alle Angaben sind ohne Gewähr und basieren ausschließlich auf Informationen, die uns von unserem Auftraggeber zur Verfügung gestellt wurden. Wir übernehmen keine Gewähr für die Vollständigkeit... Mehr anzeigen ",True,
241,27hmj5u,467000,https://www.immowelt.de/expose/27hmj5u,467000,Dachgeschosswohnung 3 Zimmer III.OG Aufzug Südbalkon Carport Parkettboden Fußbodenheizung Luftwärmepumpe uvm,85,3,Gommernsche Str. 5101259 Dresden,False,"Am Bahndamm 14,  01728 Bannewitz ", Aktiva Bauträger GmbH ,0351/2711960,provisionsfrei,"Die WohnungWohnungslage3. Geschoss (Dachgeschoss)Bezug2023Bad mit Fenster Terrasse, Gartenmitbenutzung Böden: Fliesenboden, Parkett Fenster: Kunststofffenster Zustand: Erstbezug Weitere Räume: Kelleranteil, Wasch-Trockenraum Anschlüsse: DSL-Anschluss, Kabelanschluss WohnanlageBaujahr: 2022 Personenaufzug 1 Stellplatz: Carport ",3. Geschoss (Dachgeschoss),,2022,,,2023,"LageRuhige sonnige Lage, tolles Grundstück zur Mitbenutzung, Infrastruktur super. Die Nachbarbebauung steht bereits. fertigstellung ist für Herbst 2023 geplant.immowelt Lage-Check:infoTäglicher BedarfMäßigangle_rightNahverkehrGutangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
",ObjektbeschreibungObjektbeschreibungAktiva Bauträger GmbH bietet hier eine 3 Zimmer -DG Wohnung mit Süd - Dachterrasse an. Der Rohbau steht bereits.RaumaufteilungDen Wohnungsgrundriss können wir noch nach Ihren Wünschen etwas verändern. Auf Ihren Anruf freuen wir uns. Weitere InformationenBesichtigungstermineBesichtigungstermine sowie persönliche Termine können Sie gern mit uns vereinbaren. Auf Ihren Anruf oder über eine Mail freuen wir uns sehr. Ihr Aktiva-Team.StichworteSonstiges/Wohnen: seniorengerechtes Wohnen,True,
242,27abj5u,87800,https://www.immowelt.de/expose/27abj5u,87800,Klein aber fein! Helle 1 RWG in Dresden Laubegast zu verkaufen!,"33,15",1,01279 Dresden,True,"Altreick 15a,  01237 Dresden ", das-immomanagement.de GmbH ,0351 2633222,"Die Käuferprovision beträgt 3,57","Die WohnungWohnungslage1. GeschossBezugsofort, n. AbspracheDerzeitige NutzungvermietetBad mit Dusche Gartenmitbenutzung Böden: Laminat Fenster: Holzfenster Weitere Räume: Kelleranteil, Abstellraum, Wasch-Trockenraum Anschlüsse: DSL-Anschluss WohnanlageBaujahr: 1850 Serviceleistungen: Reinigungsservice ",1. Geschoss,,1850,GAS,C,"sofort, n. Absprache","LageDer Stadtteil Dresden Laubegast liegt im Osten Dresdens. Baulich ist es von Villen, die Ende des 19. Jahrhunderts entstanden, von Siedlungsbauten der 1920er und 1930er Jahre und Neubauten nach 1990 geprägt. Diverse Restaurants decken eine große Bandbreite der Gastronomie ab und es gibt gute Einkaufmöglichkeiten in... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfGutangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungSie suchen als Kapitalanlage das perfekte Objekt mit Entwicklungspotential? Dann sollten Sie sich dieses Schmuckstück nicht entgehen lassen! Zum Verkauf steht eine schöne 1 Zimmerwohnung im 1. Obergeschoss! Die Wohnung mit einem Zimmer besticht durch ein gefliestes Tageslichtbad mit einer Dusche, einer Küche mit Fenstern mit... Mehr anzeigen Ausstattung- moderne Bodenbeläge in Holzoptik- heller Wohnraum - Tageslichtbad mit Dusche- Waschmaschienenplatz im Bad- Küche mit Fenster- Wasch- und Trockenraum im EG- Abstellraum im Erdgeschoss- kleine Gartengemeinschaftsfläche- Hausmeisterdienst- Objektreinigung- DSL möglich... Mehr anzeigen Weitere InformationenSonstigesDer Energieausweis zum Objekt ist beim Aufruf des Exposés auf unserer Homepage: www.immo-ist-in.com als PDF Datei abrufbar bzw. wird Ihnen bei der Besichtigung übergeben.Die Käuferprovision beträgt 3,57% inkl. MwSt. auf den Kaufpreis.Wir würden uns freuen, wenn unser Angebot Ihren Wünschen... Mehr anzeigen ",True,
243,27rrh5u,183500,https://www.immowelt.de/expose/27rrh5u,183500,Dachgeschosswohnung mit Sichtbalken in Dresden Laubegast zu verkaufen!,"69,23",3,01279 Dresden,True,"Altreick 15a,  01237 Dresden ", das-immomanagement.de GmbH ,0351 2633222,"Die Käuferprovision beträgt 3,57","Die WohnungWohnungslage2. Geschoss (Dachgeschoss)Bezugsofort, n. AbspracheDerzeitige NutzungvermietetBad mit Wanne und Dusche Gartenmitbenutzung Böden: Fliesenboden, Laminat Weitere Räume: Kelleranteil, Wasch-Trockenraum Anschlüsse: DSL-Anschluss WohnanlageBaujahr: 1850 Serviceleistungen: Reinigungsservice ",2. Geschoss (Dachgeschoss),,1850,GAS,C,"sofort, n. Absprache","LageDer Stadtteil Dresden Laubegast liegt im Osten Dresdens. Baulich ist es von Villen, die Ende des 19. Jahrhunderts entstanden, von Siedlungsbauten der 1920er und 1930er Jahre und Neubauten nach 1990 geprägt. Diverse Restaurants decken eine große Bandbreite der Gastronomie ab und es gibt gute Einkaufmöglichkeiten in... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfGutangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungSie suchen als Kapitalanlage das perfekte Objekt mit Entwicklungspotential? Dann sollten Sie sich dieses Schmuckstück nicht entgehen lassen! Zum Verkauf steht eine  helle 3 RWG im Dachgeschoss des kleinen Mehrfamilienhauses. Die Wohnung mit guter Ausstattung ist zentral und dennoch schön gelegen. Sie haben in der sanierten... Mehr anzeigen Ausstattung- moderne Bodenbeläge in Holzoptik- heller großzügiger Wohn- und Essbereich- Sichtbalken- Tageslichtbad mit Wanne + Dusche- Waschmaschienenplatz im Bad- Küche mit Fenster (offen)- Wasch- und Trockenraum im EG- Abstellraum im Erdgeschoss- kleine Gartengemeinschaftsfläche-... Mehr anzeigen Weitere InformationenSonstigesDer Energieausweis zum Objekt ist beim Aufruf des Exposés auf unserer Homepage: www.immo-ist-in.com als PDF Datei abrufbar bzw. wird Ihnen bei der Besichtigung übergeben.Die Käuferprovision beträgt 3,57% inkl. MwSt. auf den Kaufpreis.Wir würden uns freuen, wenn unser Angebot Ihren Wünschen... Mehr anzeigen ",True,
244,278zw5u,849990,https://www.immowelt.de/expose/278zw5u,849990,Wohnung mit eigenem Garten und großer Terrasse,"137,64",5,01097 Dresden / Äußere Neustadt,False,"Am Waldschlößchen 4,  01099 Dresden ", ImmoLounge GmbH ,0351 41 88 55 33,provisionsfrei,"Die WohnungWohnungslageErdgeschossGäste-WC Garten, Terrasse barrierefrei Wohnanlage1 Stellplatz: Tiefgarage ",Erdgeschoss,,,Gas,,,"LageDas Neubauprojekt befindet sich in der Äußerer Neustadt und somit im Herzen des pulsierenden Szeneviertels. Trotz fußläufiger Erreichbarkeit aller Dinge des täglichen Bedarfs sowie Kinderbetreuungseinrichtungen und Schulen, liegt das Wohnprojekt abseits der Hauptstraße in einer von Altbauvillen und Stadthäusern geprägten... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfGutangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungHereinspaziert: Durchdachte Grundrisse, große Fenster, helle Räume und wertige Details finden sich auf jeder Wohnebene der beiden Häuser.Hier kommen Neustadtfans, mit Wunsch eines eigenen Gartenanteils vor Ihren Füßen, voll auf Ihre Kosten! In dieser phantastisch großen 5-Zimmer Wohnung mit XXL-Terrasse und... Mehr anzeigen Ausstattung- XXL-Terrasse ca. 28m² (hälftig angerechnet)- ca. 79m² großer Gartenanteil zur eigenen Nutzung- Abstellraum- Ankleide- Fahrstuhl- Fußbodenheizung in allen Räumen- hochwertige Fliesen und Bodenbeläge- Fahrradstellplätze und Abstellräume im Kellerraum- Tiefgaragenstellplatz als Einzelstellplatz... Mehr anzeigen Preisinformation1 Tiefgaragenstellplatz, Kaufpreis: 25.000,00 EURWeitere InformationenSonstigesFlächenangaben nach Abgeschlossenheit:Flur: ca. 14,46m²Schlafen: ca. 18,75m²Kochen/ Essen: ca. 20,95m²Wohnen: ca. 19,14m²Kind 1: ca. 14,15m²Kind 2: ca. 11,84m²Arbeiten: ca. 11,50m²Bad: ca. 7,52m²Abstellraum: ca. 2,11m²Gästebad: ca. 4,23m²Terrasse 1/2: ca... Mehr anzeigen ",True,
